name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Wyatt Walker,41,0.174,0.168,0.639,0.091,0.055999999999999994,0.2,2016-17
Justin Hopkins,15,0.22699999999999998,0.225,0.6,0,0,NA,2016-17
Demetrius Denzel-Dyson,14,0.114,0.13,0.769,0,0,NA,2016-17
Alex Thompson,13,0.14300000000000002,0.19399999999999998,0.875,0.04,0.054000000000000006,0.5,2016-17
Eric Adams,10,0.237,0.22699999999999998,0.556,0.111,0.33299999999999996,1,2016-17
Terry Brutus,7,0.18899999999999997,0.136,0.429,0,0,NA,2016-17
Christen Cunningham,5,0.033,0.033,0.5,0.006999999999999999,0,0,2016-17
Alex Peters,3,0.071,0,0,0.071,0.14300000000000002,1,2016-17
Josh Sharkey,2,0.009000000000000001,0.017,1,0.021,0.071,1,2016-17
James Boone,2,0.667,1,0.5,NA,NA,NA,2016-17
Triston Chambers,1,0,0,NA,0.05,0,0,2016-17
Gerald Smith,1,0.14300000000000002,0,0,0,0,NA,2016-17
Total,114,0.12300000000000001,0.126,0.622,0.026000000000000002,0.032,0.429,2016-17
